,car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,dealer_zip_code,body_style,phone,dealer_region
17038,C_CND_017039,2023-08-26,Kylee,Male,13500,Race Car Help,Porsche,Carrera Coupe,Doubleã Overhead Camshaft,Auto,Red,15000,78758-7841,Suv,6691022,Austin
17039,C_CND_017040,2023-08-26,Grlane,Male,1050000,Star Enterprises Inc,Dodge,Ram Van,Doubleã Overhead Camshaft,Auto,Black,60001,99301-3882,Hatchback,6650274,Pasco
17040,C_CND_017041,2023-08-26,Amiyah,Female,13500,Saab-Belle Dodge,Nissan,Pathfinder,Doubleã Overhead Camshaft,Auto,Red,21000,60504-7114,Suv,6961786,Aurora
17041,C_CND_017042,2023-08-26,Pauline,Male,1150000,Tri-State Mack Inc,Pontiac,Grand Prix,Doubleã Overhead Camshaft,Auto,Red,69001,85257-3102,Passenger,7040492,Scottsdale
17042,C_CND_017043,2023-08-26,Nathan,Male,2295000,U-Haul Co,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17501,78758-7841,Sedan,7353089,Austin
17043,C_CND_017044,2023-08-26,Cliot,Male,381500,Progressive Shippers Cooperative Association No,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Black,26501,53546-9427,Suv,6368073,Janesville
17044,C_CND_017045,2023-08-26,Aniya,Male,1137000,Tri-State Mack Inc,Nissan,Pathfinder,Doubleã Overhead Camshaft,Auto,Red,21701,85257-3102,Suv,8140207,Scottsdale
17045,C_CND_017046,2023-08-26,Bertille,Male,1491000,Race Car Help,Buick,Park Avenue,Doubleã Overhead Camshaft,Auto,Red,12101,78758-7841,Hatchback,6456031,Austin
17046,C_CND_017047,2023-08-26,Theo,Male,1200000,Ryder Truck Rental And Leasing,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16001,06457-3834,Suv,6190278,Middletown
17047,C_CND_017048,2023-08-26,Louis,Male,1237000,Saab-Belle Dodge,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20701,60504-7114,Passenger,8252457,Aurora
17048,C_CND_017049,2023-08-26,Anna,Female,660000,Scrivener Performance Engineering,Acura,Tl,Doubleã Overhead Camshaft,Auto,Black,23001,38701-8047,Hatchback,7443406,Greenville
17049,C_CND_017050,2023-08-26,Aniyah,Male,2100000,U-Haul Co,Volkswagen,Beetle,Doubleã Overhead Camshaft,Auto,Red,45001,78758-7841,Suv,8473980,Austin
17050,C_CND_017051,2023-08-26,Juliette,Male,13500,Nebo Chevrolet,Buick,Park Avenue,Doubleã Overhead Camshaft,Auto,Pale White,62000,06457-3834,Hatchback,8309793,Middletown
17051,C_CND_017052,2023-08-26,June,Male,13500,New Castle Ford Lincoln Mercury,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,32000,60504-7114,Hatchback,7063641,Aurora
17052,C_CND_017053,2023-08-26,Kaitlyn,Male,13500,Pars Auto Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,38701-8047,Sedan,7302858,Greenville
17053,C_CND_017054,2023-08-26,Kate,Male,965000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Red,12000,99301-3882,Suv,8944117,Pasco
17054,C_CND_017055,2023-08-26,Katerina,Male,1262000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24200,53546-9427,Passenger,8557489,Janesville
17055,C_CND_017056,2023-08-26,Katherine,Male,1210000,Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Suv,8255131,Scottsdale
17056,C_CND_017057,2023-08-26,Kayla,Male,412000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,8467783,Austin
17057,C_CND_017058,2023-08-26,Sarah,Male,600000,Clay Johnson Auto Sales,Porsche,Carrera Coupe,Doubleã Overhead Camshaft,Auto,Red,22001,78758-7841,Suv,6213895,Aurora
17058,C_CND_017059,2023-08-26,Keira,Female,1230000,Saab-Belle Dodge,Chrysler,Sebring Coupe,Doubleã Overhead Camshaft,Auto,Pale White,46000,60504-7114,Sedan,6516688,Aurora
17059,C_CND_017060,2023-08-26,Britney,Male,970000,Mckinney Dodge Chrysler Jeep,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,85257-3102,Suv,8515120,Aurora
17060,C_CND_017061,2023-08-26,Kylie,Male,811000,Star Enterprises Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,25000,99301-3882,Hatchback,8906563,Pasco
17061,C_CND_017062,2023-08-26,Laila,Male,1630000,Suburban Ford,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,53546-9427,Suv,6833630,Janesville
17062,C_CND_017063,2023-08-26,Skyla,Male,900000,Nebo Chevrolet,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22001,06457-3834,Suv,6143795,Greenville
17063,C_CND_017064,2023-08-26,Laura,Male,960000,U-Haul Co,Cadillac,Catera,Doubleã Overhead Camshaft,Auto,Pale White,75000,78758-7841,Hatchback,7568524,Austin
17064,C_CND_017065,2023-08-26,Lauren,Male,1482500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60250,53546-9427,Sedan,7024038,Janesville
17065,C_CND_017066,2023-08-26,Layan,Male,1300000,Rabun Used Car Sales,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Pale White,38000,85257-3102,Passenger,7660894,Scottsdale
17066,C_CND_017067,2023-08-26,Layla,Female,1378000,Race Car Help,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17800,78758-7841,Hatchback,7893092,Austin
17067,C_CND_017068,2023-08-26,Skylah,Male,1000000,New Castle Ford Lincoln Mercury,Dodge,Caravan,Doubleã Overhead Camshaft,Auto,Red,19001,60504-7114,Suv,6192064,Pasco
17068,C_CND_017069,2023-08-26,Leah,Male,1860000,Saab-Belle Dodge,Lincoln,Town Car,Doubleã Overhead Camshaft,Auto,Black,26001,60504-7114,Hatchback,6789913,Aurora
17069,C_CND_017070,2023-08-26,Leila,Male,1710000,Scrivener Performance Engineering,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,38701-8047,Passenger,6461105,Greenville
17070,C_CND_017071,2023-08-26,Madeline,Male,485000,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,Red,25000,85257-3102,Sedan,6976675,Scottsdale
17071,C_CND_017072,2023-08-26,Madelyn,Male,760000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,78758-7841,Passenger,7901770,Austin
17072,C_CND_017073,2023-08-26,Madison,Male,1375000,Ryder Truck Rental And Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Black,18500,06457-3834,Passenger,8401356,Middletown
17073,C_CND_017074,2023-08-26,Malka,Male,275000,Race Car Help,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,78758-7841,Suv,8455473,Austin
17074,C_CND_017075,2023-08-26,Maeve,Male,871000,Scrivener Performance Engineering,Buick,Regal,Doubleã Overhead Camshaft,Auto,Black,19000,38701-8047,Passenger,6755678,Greenville
17075,C_CND_017076,2023-08-26,Ahnaf,Male,13500,New Castle Ford Lincoln Mercury,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,17001,60504-7114,Suv,8967121,Aurora
17076,C_CND_017077,2023-08-26,Malak,Male,360000,Suburban Ford,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,53546-9427,Passenger,7092379,Janesville
17077,C_CND_017078,2023-08-26,Aiden,Male,510000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,99301-3882,Suv,6421982,Pasco
17078,C_CND_017079,2023-08-26,Malky,Male,831000,U-Haul Co,Acura,Tl,Doubleã Overhead Camshaft,Auto,Red,24000,78758-7841,Hatchback,7980002,Austin
17079,C_CND_017080,2023-08-26,Margaret,Male,961000,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Doubleã Overhead Camshaft,Auto,Black,26000,53546-9427,Sedan,6248392,Janesville
17080,C_CND_017081,2023-08-26,Margot,Male,13500,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,85257-3102,Suv,8430772,Scottsdale
17081,C_CND_017082,2023-08-26,Maria,Male,882000,Race Car Help,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,78758-7841,Suv,6307881,Austin
17082,C_CND_017083,2023-08-26,Mariam,Male,895000,Ryder Truck Rental And Leasing,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,19000,06457-3834,Passenger,6764098,Middletown
17083,C_CND_017084,2023-08-26,Marielle,Female,560000,Saab-Belle Dodge,Nissan,Quest,Doubleã Overhead Camshaft,Auto,Pale White,32000,60504-7114,Suv,8845165,Aurora
17084,C_CND_017085,2023-08-26,Mary,Female,425000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60000,38701-8047,Sedan,6495316,Greenville
17085,C_CND_017086,2023-08-26,Maryam,Male,260000,Star Enterprises Inc,Mercedes-B,Slk,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Passenger,8864508,Pasco
17086,C_CND_017087,2023-08-26,Matilda,Female,730000,Suburban Ford,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Suv,8689814,Janesville
17087,C_CND_017088,2023-08-26,Maya,Female,535000,Tri-State Mack Inc,Pontiac,Grand Am,Doubleã Overhead Camshaft,Auto,Red,19000,85257-3102,Suv,8226548,Scottsdale
17088,C_CND_017089,2023-08-26,Melanie,Male,575000,U-Haul Co,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,78758-7841,Suv,6470221,Austin
17089,C_CND_017090,2023-08-26,Menucha,Female,770000,Buddy Storbeck'S Diesel Service Inc,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,12000,06457-3834,Passenger,6910326,Middletown
17090,C_CND_017091,2023-08-26,Annie,Male,13500,Star Enterprises Inc,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Red,25000,99301-3882,Suv,6665074,Pasco
17091,C_CND_017092,2023-08-26,Arya,Male,980000,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,Doubleã Overhead Camshaft,Auto,Black,18000,53546-9427,Suv,7697894,Janesville
17092,C_CND_017093,2023-08-26,Tyler,Male,1082000,Motor Vehicle Branch Office,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11200,78758-7841,Sedan,8645587,Austin
17093,C_CND_017094,2023-08-26,Victor,Male,13500,Nebo Chevrolet,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Sedan,7811116,Middletown
17094,C_CND_017095,2023-08-26,Vincent,Male,1210000,New Castle Ford Lincoln Mercury,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,60504-7114,Hatchback,8643947,Aurora
17095,C_CND_017096,2023-08-26,William,Male,13500,Pars Auto Sales,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Pale White,31000,38701-8047,Hatchback,7506660,Greenville
17096,C_CND_017097,2023-08-26,Wilson,Male,880000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Porsche,Carrera Cabrio,Doubleã Overhead Camshaft,Auto,Pale White,32000,99301-3882,Passenger,8183333,Pasco
17097,C_CND_017098,2023-08-26,Xavier,Female,1340000,Progressive Shippers Cooperative Association No,Dodge,Ram Van,Doubleã Overhead Camshaft,Auto,Red,31000,53546-9427,Hatchback,6281562,Janesville
17098,C_CND_017099,2023-08-26,Zachary,Male,335000,Rabun Used Car Sales,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,85257-3102,Sedan,6160064,Scottsdale
17099,C_CND_017100,2023-08-26,Zain,Male,1260000,Race Car Help,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Black,21000,78758-7841,Suv,8442090,Austin
17100,C_CND_017101,2023-08-26,Zayan,Male,1400000,Ryder Truck Rental And Leasing,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Passenger,7056033,Middletown
17101,C_CND_017102,2023-08-26,Aaron,Male,995000,Saab-Belle Dodge,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,18000,60504-7114,Hatchback,7169130,Aurora
17102,C_CND_017103,2023-08-26,Abdoul,Male,13500,Scrivener Performance Engineering,Acura,Rl,Overhead Camshaft,Manual,Red,17000,38701-8047,Suv,6594901,Greenville
17103,C_CND_017104,2023-08-26,Chloe,Male,1965000,C & M Motors Inc,Toyota,Tacoma,Doubleã Overhead Camshaft,Auto,Pale White,53500,60504-7114,Suv,8771416,Aurora
17104,C_CND_017105,2023-08-26,Adam,Male,1380000,Suburban Ford,Bmw,528I,Overhead Camshaft,Manual,Black,21000,53546-9427,Suv,7515499,Janesville
17105,C_CND_017106,2023-08-26,Aden,Male,1220000,Tri-State Mack Inc,Cadillac,Escalade,Doubleã Overhead Camshaft,Auto,Black,28000,85257-3102,Sedan,7049957,Scottsdale
17106,C_CND_017107,2023-08-26,Adonis,Male,785000,U-Haul Co,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60000,78758-7841,Sedan,6588815,Austin
17107,C_CND_017108,2023-08-26,Adrian,Female,810000,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,53546-9427,Suv,6104072,Janesville
17108,C_CND_017109,2023-08-26,Elizabeth,Male,1365000,Nebo Chevrolet,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,06457-3834,Suv,6329857,Middletown
17109,C_CND_017110,2023-08-26,Aidan,Male,962000,Race Car Help,Mercury,Grand Marquis,Doubleã Overhead Camshaft,Auto,Black,9000,78758-7841,Suv,7298605,Austin
17110,C_CND_017111,2023-08-26,Evelyn,Male,1350000,Scrivener Performance Engineering,Mercedes-B,Sl-Class,Overhead Camshaft,Manual,Pale White,26001,38701-8047,Suv,8745310,Greenville
17111,C_CND_017112,2023-08-26,Xavier,Male,450000,Iceberg Rentals,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,53546-9427,Suv,8450671,Scottsdale
17112,C_CND_017113,2023-08-26,Faith,Male,2100000,Star Enterprises Inc,Porsche,Carrera Coupe,Doubleã Overhead Camshaft,Auto,Red,22001,99301-3882,Suv,7672798,Pasco
17113,C_CND_017114,2023-08-26,Yael,Female,697500,Motor Vehicle Branch Office,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Red,12500,78758-7841,Sedan,7769862,Middletown
17114,C_CND_017115,2023-08-26,Yahir,Male,1400000,Nebo Chevrolet,Toyota,Rav4,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hatchback,8275054,Aurora
17115,C_CND_017116,2023-08-26,Yandel,Male,455000,New Castle Ford Lincoln Mercury,Dodge,Durango,Doubleã Overhead Camshaft,Auto,Pale White,10000,60504-7114,Suv,6463576,Greenville
17116,C_CND_017117,2023-08-26,Yariel,Female,465000,Pars Auto Sales,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,38701-8047,Passenger,8536977,Pasco
17117,C_CND_017118,2023-08-26,Zachary,Female,13500,Pitre Buick-Pontiac-Gmc Of Scottsdale,Mitsubishi,Diamante,Doubleã Overhead Camshaft,Auto,Black,18000,99301-3882,Hatchback,7403873,Janesville
17118,C_CND_017119,2023-08-26,Zayden,Female,1010000,Progressive Shippers Cooperative Association No,Toyota,Celica,Doubleã Overhead Camshaft,Auto,Pale White,25000,53546-9427,Suv,6572863,Scottsdale
17119,C_CND_017120,2023-08-26,Zion,Male,487500,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25500,85257-3102,Sedan,6715244,Austin
17120,C_CND_017121,2023-08-26,Aaron,Male,459000,Race Car Help,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,78758-7841,Suv,8222467,Middletown
17121,C_CND_017122,2023-08-26,Abraham,Male,395000,Ryder Truck Rental And Leasing,Chevrolet,Camaro,Doubleã Overhead Camshaft,Auto,Black,41001,06457-3834,Sedan,7521754,Aurora
17122,C_CND_017123,2023-08-26,Adam,Male,560000,Saab-Belle Dodge,Ford,Taurus,Overhead Camshaft,Manual,Red,22001,60504-7114,Suv,6114085,Greenville
17123,C_CND_017124,2023-08-26,Adrian,Female,2027500,Scrivener Performance Engineering,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34751,38701-8047,Passenger,6194865,Pasco
17124,C_CND_017125,2023-08-26,Fatima,Male,735000,Suburban Ford,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,53546-9427,Suv,8556392,Janesville
17125,C_CND_017126,2023-08-26,Ahmed,Male,2720000,Suburban Ford,Mercury,Cougar,Doubleã Overhead Camshaft,Auto,Black,33001,53546-9427,Hatchback,6657254,Scottsdale
17126,C_CND_017127,2023-08-26,Ahron,Female,13500,Tri-State Mack Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42001,85257-3102,Passenger,7365059,Austin
17127,C_CND_017128,2023-08-26,Gabriella,Male,400000,U-Haul Co,Porsche,Carrera Coupe,Doubleã Overhead Camshaft,Auto,Red,22000,78758-7841,Suv,7802176,Austin
17128,C_CND_017129,2023-08-26,Aiden,Male,370500,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,13501,53546-9427,Suv,6729235,Scottsdale
17129,C_CND_017130,2023-08-26,Akiva,Male,5046000,Rabun Used Car Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85601,85257-3102,Passenger,6296288,Austin
17130,C_CND_017131,2023-08-27,Simon Pierre,Male,1225000,Suburban Ford,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36501,53546-9427,Hatchback,7302796,Janesville
17131,C_CND_017132,2023-08-27,Manon,Female,911000,Tri-State Mack Inc,Saturn,Sw,Doubleã Overhead Camshaft,Auto,Red,25001,85257-3102,Passenger,8764016,Scottsdale
17132,C_CND_017133,2023-08-27,Adrelia,Male,986000,U-Haul Co,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,18001,78758-7841,Hatchback,6221521,Austin
17133,C_CND_017134,2023-08-27,Christine,Male,1180000,Saab-Belle Dodge,Mitsubishi,Montero Sport,Doubleã Overhead Camshaft,Auto,Red,39000,60504-7114,Suv,8080212,Aurora
17134,C_CND_017135,2023-08-27,Louanee,Male,13500,C & M Motors Inc,Bmw,328I,Overhead Camshaft,Manual,Black,69001,60504-7114,Sedan,6225441,Aurora
17135,C_CND_017136,2023-08-27,Zacharie,Female,1125000,Capitol Kia,Plymouth,Neon,Doubleã Overhead Camshaft,Auto,Pale White,27501,38701-8047,Suv,7443341,Greenville
17136,C_CND_017137,2023-08-27,Lou,Male,1510000,Chrysler Of Tri-Cities,Jeep,Cherokee,Doubleã Overhead Camshaft,Auto,Pale White,36001,99301-3882,Sedan,8767074,Pasco
17137,C_CND_017138,2023-08-27,Quentin,Male,13500,Chrysler Plymouth,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,53546-9427,Sedan,6300938,Janesville
17138,C_CND_017139,2023-08-27,Julien,Male,990000,Classic Chevy,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Black,9001,85257-3102,Hatchback,7912254,Scottsdale
17139,C_CND_017140,2023-08-27,Mathilde,Male,490000,Clay Johnson Auto Sales,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Hatchback,8885538,Austin
17140,C_CND_017141,2023-08-27,Jeannne,Male,1875000,Diehl Motor Co Inc,Ford,Windstar,Doubleã Overhead Camshaft,Auto,Red,31501,06457-3834,Sedan,8776500,Middletown
17141,C_CND_017142,2023-08-27,Jenna,Male,760000,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,38701-8047,Suv,7098370,Greenville
17142,C_CND_017143,2023-08-27,Zoe,Male,1610000,Gartner Buick Hyundai Saab,Plymouth,Neon,Overhead Camshaft,Manual,Black,29001,38701-8047,Suv,7995874,Greenville
17143,C_CND_017144,2023-08-27,Lena,Male,13500,Star Enterprises Inc,Nissan,Xterra,Doubleã Overhead Camshaft,Auto,Black,9001,99301-3882,Passenger,8478945,Pasco
17144,C_CND_017145,2023-08-27,Noemi,Male,350000,Hatfield Volkswagen,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44001,99301-3882,Suv,6096614,Greenville
17145,C_CND_017146,2023-08-27,Paola,Male,495000,Motor Vehicle Branch Office,Chrysler,Concorde,Doubleã Overhead Camshaft,Auto,Pale White,46001,78758-7841,Suv,8777897,Scottsdale
17146,C_CND_017147,2023-08-27,Leyla,Male,13500,U-Haul Co,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,78758-7841,Passenger,8212026,Austin
17147,C_CND_017148,2023-08-27,Lia,Female,1230000,Buddy Storbeck'S Diesel Service Inc,Oldsmobile,Bravada,Doubleã Overhead Camshaft,Auto,Red,19000,06457-3834,Hatchback,8696309,Middletown
17148,C_CND_017149,2023-08-27,Liana,Male,13500,C & M Motors Inc,Chrysler,Lhs,Doubleã Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,6645172,Aurora
17149,C_CND_017150,2023-08-27,Paris,Male,644000,Nebo Chevrolet,Mitsubishi,Montero Sport,Doubleã Overhead Camshaft,Auto,Red,39001,06457-3834,Suv,8942952,Austin
17150,C_CND_017151,2023-08-27,Libby,Male,13500,Chrysler Of Tri-Cities,Bmw,323I,Doubleã Overhead Camshaft,Auto,Red,22000,99301-3882,Hatchback,6466113,Pasco
17151,C_CND_017152,2023-08-27,Perla,Male,500000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,99301-3882,Suv,7826568,Greenville
17152,C_CND_017153,2023-08-27,Liliana,Female,580000,Classic Chevy,Saab,3-Sep,Doubleã Overhead Camshaft,Auto,Red,69000,85257-3102,Sedan,6187578,Scottsdale
17153,C_CND_017154,2023-08-27,Lillian,Male,400000,Clay Johnson Auto Sales,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,8622041,Austin
17154,C_CND_017155,2023-08-27,Lilly,Male,1410000,Diehl Motor Co Inc,Oldsmobile,Aurora,Doubleã Overhead Camshaft,Auto,Pale White,24000,06457-3834,Passenger,8152270,Middletown
17155,C_CND_017156,2023-08-27,Peyton,Male,940000,Progressive Shippers Cooperative Association No,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,25001,53546-9427,Suv,7863275,Pasco
17156,C_CND_017157,2023-08-27,Mia,Female,13500,C & M Motors Inc,Saturn,Ls,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Sedan,6133585,Aurora
17157,C_CND_017158,2023-08-27,Maximilian,Male,13500,Pitre Buick-Pontiac-Gmc Of Scottsdale,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21000,99301-3882,Suv,8372216,Pasco
17158,C_CND_017159,2023-08-27,Michelle,Male,1452000,Chrysler Of Tri-Cities,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Black,12200,99301-3882,Hatchback,7857028,Pasco
17159,C_CND_017160,2023-08-27,Michael,Male,1325000,Race Car Help,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25500,78758-7841,Suv,7461095,Austin
17160,C_CND_017161,2023-08-27,Mila,Male,1800000,Classic Chevy,Chevrolet,Impala,Doubleã Overhead Camshaft,Auto,Black,21000,85257-3102,Hatchback,8129463,Scottsdale
17161,C_CND_017162,2023-08-27,Milana,Male,1253000,Clay Johnson Auto Sales,Subaru,Outback,Doubleã Overhead Camshaft,Auto,Pale White,19300,78758-7841,Suv,8473315,Austin
